Gene.name.human,Gene.stable.ID.human,Gene.description.human,Chromosome.scaffold.name.human,Gene.start..bp.human,Gene.end..bp.human,Strand.human,homology.type,orthology.confidence..0.low..1.high.,Gene.name.zebrafish,Gene.stable.ID.zebrafish,Gene.description.zebrafish,Chromosome.scaffold.name.zebrafish,Gene.start..bp.zebrafish,Gene.end..bp.zebrafish,Strand.zebrafish
NDUFAF7,ENSG00000003509,NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816],2,37231631,37253403,1,ortholog_one2one,1,ndufaf7,ENSDARG00000033134,NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:NCBI gene;Acc:767796],20,3277620,3288089,1
PTBP3,ENSG00000119314,polypyrimidine tract binding protein 3 [Source:HGNC Symbol;Acc:HGNC:10253],9,112217716,112333664,-1,ortholog_one2one,1,ptbp3,ENSDARG00000043757,polypyrimidine tract binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-091116-1],10,11146321,11261565,-1
CCDC24,ENSG00000159214,coiled-coil domain containing 24 [Source:HGNC Symbol;Acc:HGNC:28688],1,43991359,43996528,1,ortholog_one2one,1,ccdc24,ENSDARG00000038793,coiled-coil domain containing 24 [Source:ZFIN;Acc:ZDB-GENE-050327-18],2,33422411,33455274,-1
RPAP1,ENSG00000103932,RNA polymerase II associated protein 1 [Source:HGNC Symbol;Acc:HGNC:24567],15,41517176,41544269,-1,ortholog_one2one,1,rpap1,ENSDARG00000075072,RNA polymerase II associated protein 1 [Source:ZFIN;Acc:ZDB-GENE-090914-1],17,31535764,31579733,-1
ZCRB1,ENSG00000139168,zinc finger CCHC-type and RNA binding motif containing 1 [Source:HGNC Symbol;Acc:HGNC:29620],12,42312086,42326257,-1,ortholog_one2one,1,zcrb1,ENSDARG00000045691,zinc finger CCHC-type and RNA binding motif 1 [Source:NCBI gene;Acc:550251],4,13923927,13931508,-1
GRB7,ENSG00000141738,growth factor receptor bound protein 7 [Source:HGNC Symbol;Acc:HGNC:4567],17,39737927,39747291,1,ortholog_one2one,1,grb7,ENSDARG00000042726,growth factor receptor bound protein 7 [Source:ZFIN;Acc:ZDB-GENE-091118-23],24,36414829,36442590,1
C2orf68,ENSG00000168887,chromosome 2 open reading frame 68 [Source:HGNC Symbol;Acc:HGNC:34353],2,85605254,85612066,-1,ortholog_one2one,1,C5H2orf68,ENSDARG00000059459,si:ch211-283h6.4 [Source:NCBI gene;Acc:100001127],5,68817034,68826177,-1
MAP2K1,ENSG00000169032,mitogen-activated protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6840],15,66386837,66491656,1,ortholog_one2one,1,map2k1,ENSDARG00000007825,mitogen-activated protein kinase kinase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2759],18,19419120,19451165,1
ANKK1,ENSG00000170209,ankyrin repeat and kinase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21027],11,113387779,113400416,1,ortholog_one2one,1,ankk1,ENSDARG00000056921,ankyrin repeat and kinase domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-071015-4],15,22014029,22024954,1
CYP1B1,ENSG00000138061,cytochrome P450 family 1 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2597],2,38066973,38109902,-1,ortholog_one2one,1,cyp1b1,ENSDARG00000068934,"cytochrome P450, family 1, subfamily B, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-030902-1]",13,42011285,42018948,1
EIF4H,ENSG00000106682,eukaryotic translation initiation factor 4H [Source:HGNC Symbol;Acc:HGNC:12741],7,74174231,74197122,1,ortholog_one2one,1,eif4h,ENSDARG00000042252,eukaryotic translation initiation factor 4h [Source:ZFIN;Acc:ZDB-GENE-010328-19],15,4585266,4616928,-1
ATP9B,ENSG00000166377,ATPase phospholipid transporting 9B (putative) [Source:HGNC Symbol;Acc:HGNC:13541],18,79069285,79378287,1,ortholog_one2one,1,atp9b,ENSDARG00000062521,ATPase phospholipid transporting 9B [Source:NCBI gene;Acc:568160],19,22074468,22177248,1
RTCB,ENSG00000100220,"RNA 2',3'-cyclic phosphate and 5'-OH ligase [Source:HGNC Symbol;Acc:HGNC:26935]",22,32387582,32412248,-1,ortholog_one2one,1,rtcb,ENSDARG00000101047,"RNA 2',3'-cyclic phosphate and 5'-OH ligase [Source:NCBI gene;Acc:406376]",4,676710,685433,-1
DAZAP1,ENSG00000071626,DAZ associated protein 1 [Source:HGNC Symbol;Acc:HGNC:2683],19,1407569,1435687,1,ortholog_one2one,1,dazap1,ENSDARG00000070846,DAZ associated protein 1 [Source:ZFIN;Acc:ZDB-GENE-070212-1],11,5880562,5925517,1
HGD,ENSG00000113924,"homogentisate 1,2-dioxygenase [Source:HGNC Symbol;Acc:HGNC:4892]",3,120628172,120682269,-1,ortholog_one2one,1,hgd,ENSDARG00000058005,"homogentisate 1,2-dioxygenase [Source:ZFIN;Acc:ZDB-GENE-020802-5]",24,23959107,23975132,1
MRPS10,ENSG00000048544,mitochondrial ribosomal protein S10 [Source:HGNC Symbol;Acc:HGNC:14502],6,42206807,42217861,-1,ortholog_one2one,1,mrps10,ENSDARG00000045913,mitochondrial ribosomal protein S10 [Source:NCBI gene;Acc:565937],4,325028,330748,-1
PSME2,ENSG00000100911,proteasome activator subunit 2 [Source:HGNC Symbol;Acc:HGNC:9569],14,24143362,24147570,-1,ortholog_one2one,1,psme2,ENSDARG00000033144,proteasome activator subunit 2 [Source:ZFIN;Acc:ZDB-GENE-991110-16],12,13319132,13331980,1
DCAF12,ENSG00000198876,DDB1 and CUL4 associated factor 12 [Source:HGNC Symbol;Acc:HGNC:19911],9,34086387,34127399,-1,ortholog_one2one,1,dcaf12,ENSDARG00000063155,DDB1 and CUL4 associated factor 12 [Source:NCBI gene;Acc:570671],21,11883336,11911966,1
KPNA2,ENSG00000182481,karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395],17,68035636,68047364,1,ortholog_one2one,1,kpna2,ENSDARG00000038066,"karyopherin alpha 2 (RAG cohort 1, importin alpha 1) [Source:ZFIN;Acc:ZDB-GENE-040718-22]",3,25369965,25377163,-1
TMEM9B,ENSG00000175348,TMEM9 domain family member B [Source:HGNC Symbol;Acc:HGNC:1168],11,8947202,8965011,-1,ortholog_one2one,1,tmem9b,ENSDARG00000025693,"TMEM9 domain family, member B [Source:ZFIN;Acc:ZDB-GENE-030131-4656]",7,28556166,28568238,-1
SLC25A11,ENSG00000108528,solute carrier family 25 member 11 [Source:HGNC Symbol;Acc:HGNC:10981],17,4937130,4940053,-1,ortholog_one2one,1,slc25a11,ENSDARG00000035741,solute carrier family 25 member 11 [Source:ZFIN;Acc:ZDB-GENE-040625-79],5,68076913,68093169,-1
YARS2,ENSG00000139131,tyrosyl-tRNA synthetase 2 [Source:HGNC Symbol;Acc:HGNC:24249],12,32727490,32755897,-1,ortholog_one2one,1,yars2,ENSDARG00000077299,"tyrosyl-tRNA synthetase 2, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-030131-6268]",25,2263857,2277132,1
GMPPB,ENSG00000173540,GDP-mannose pyrophosphorylase B [Source:HGNC Symbol;Acc:HGNC:22932],3,49716844,49723973,-1,ortholog_one2one,1,gmppb,ENSDARG00000017658,GDP-mannose pyrophosphorylase B [Source:NCBI gene;Acc:445097],22,39084107,39097217,1
TMC8,ENSG00000167895,transmembrane channel like 8 [Source:HGNC Symbol;Acc:HGNC:20474],17,78130770,78142968,1,ortholog_one2one,1,tmc8,ENSDARG00000101050,transmembrane channel-like 8 [Source:ZFIN;Acc:ZDB-GENE-081114-2],11,45199369,45216684,-1
FMNL2,ENSG00000157827,formin like 2 [Source:HGNC Symbol;Acc:HGNC:18267],2,152335174,152649826,1,ortholog_one2one,1,fmnl2a,ENSDARG00000012586,formin-like 2a [Source:ZFIN;Acc:ZDB-GENE-081105-70],9,4730398,4856767,-1
CCNY,ENSG00000108100,cyclin Y [Source:HGNC Symbol;Acc:HGNC:23354],10,35247025,35572669,1,ortholog_one2one,1,ccny,ENSDARG00000063677,cyclin Y [Source:ZFIN;Acc:ZDB-GENE-091117-45],24,4373033,4424232,1
MAGI2,ENSG00000187391,"membrane associated guanylate kinase, WW and PDZ domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18957]",7,78017055,79453667,-1,ortholog_one2one,1,magi2a,ENSDARG00000021590,"membrane associated guanylate kinase, WW and PDZ domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-050810-4]",4,22755465,23083187,-1
DENND6B,ENSG00000205593,DENN domain containing 6B [Source:HGNC Symbol;Acc:HGNC:32690],22,50309030,50327012,-1,ortholog_one2one,1,dennd6b,ENSDARG00000011605,DENN/MADD domain containing 6B [Source:ZFIN;Acc:ZDB-GENE-030131-9382],4,20071128,20081621,-1
RNF141,ENSG00000110315,ring finger protein 141 [Source:HGNC Symbol;Acc:HGNC:21159],11,10511673,10541230,-1,ortholog_one2one,1,rnf141,ENSDARG00000041802,ring finger protein 141 [Source:NCBI gene;Acc:414846],18,16749091,16756144,1
ARHGEF38,ENSG00000236699,Rho guanine nucleotide exchange factor 38 [Source:HGNC Symbol;Acc:HGNC:25968],4,105552620,105708093,1,ortholog_one2one,1,arhgef38,ENSDARG00000079377,Rho guanine nucleotide exchange factor (GEF) 38 [Source:ZFIN;Acc:ZDB-GENE-090313-83],1,26411496,26437820,1
INTS3,ENSG00000143624,integrator complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:26153],1,153728050,153774808,1,ortholog_one2one,1,ints3,ENSDARG00000016811,integrator complex subunit 3 [Source:NCBI gene;Acc:560575],19,26640096,26673855,1
SMARCD1,ENSG00000066117,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1 [Source:HGNC Symbol;Acc:HGNC:11106]",12,50085200,50100707,1,ortholog_one2one,1,smarcd1,ENSDARG00000019004,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1835]",22,7009062,7025393,-1
PSD2,ENSG00000146005,pleckstrin and Sec7 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:19092],5,139795808,139844466,1,ortholog_one2one,1,psd2,ENSDARG00000063036,pleckstrin and Sec7 domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3033],14,8127893,8249334,1
DDX59,ENSG00000118197,DEAD-box helicase 59 [Source:HGNC Symbol;Acc:HGNC:25360],1,200623896,200669907,-1,ortholog_one2one,1,ddx59,ENSDARG00000022177,DEAD (Asp-Glu-Ala-Asp) box polypeptide 59 [Source:ZFIN;Acc:ZDB-GENE-050208-665],22,22417751,22430191,1
ZNF507,ENSG00000168813,zinc finger protein 507 [Source:HGNC Symbol;Acc:HGNC:23783],19,32345594,32387667,1,ortholog_one2one,1,znf507,ENSDARG00000052164,zinc finger protein 507 [Source:ZFIN;Acc:ZDB-GENE-040426-1233],7,47243564,47266151,1
ITGB5,ENSG00000082781,integrin subunit beta 5 [Source:HGNC Symbol;Acc:HGNC:6160],3,124761948,124901418,-1,ortholog_one2one,1,itgb5,ENSDARG00000012942,"integrin, beta 5 [Source:ZFIN;Acc:ZDB-GENE-030131-6022]",9,22677503,22748015,1
NMNAT2,ENSG00000157064,nicotinamide nucleotide adenylyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16789],1,183248237,183418380,-1,ortholog_one2one,1,nmnat2,ENSDARG00000004580,nicotinamide nucleotide adenylyltransferase 2 [Source:NCBI gene;Acc:336257],2,36026183,36040820,-1
CROT,ENSG00000005469,carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366],7,87345664,87399794,1,ortholog_one2one,1,crot,ENSDARG00000040352,carnitine O-octanoyltransferase [Source:ZFIN;Acc:ZDB-GENE-050522-35],16,28601974,28627568,1
ATP6V1H,ENSG00000047249,ATPase H+ transporting V1 subunit H [Source:HGNC Symbol;Acc:HGNC:18303],8,53715543,53843558,-1,ortholog_one2one,1,atp6v1h,ENSDARG00000006370,ATPase H+ transporting V1 subunit H [Source:ZFIN;Acc:ZDB-GENE-021219-2],2,30786773,30846927,1
NYX,ENSG00000188937,nyctalopin [Source:HGNC Symbol;Acc:HGNC:8082],X,41447343,41475710,1,ortholog_one2one,1,nyx,ENSDARG00000061791,nyctalopin [Source:ZFIN;Acc:ZDB-GENE-061026-3],9,33357011,33361199,1
EHBP1,ENSG00000115504,EH domain binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29144],2,62673851,63046487,1,ortholog_one2one,1,ehbp1,ENSDARG00000043643,EH domain binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-091006-4],17,24109012,24315315,1
TRMT1L,ENSG00000121486,tRNA methyltransferase 1 like [Source:HGNC Symbol;Acc:HGNC:16782],1,185118101,185157072,-1,ortholog_one2one,1,trmt1l,ENSDARG00000042057,tRNA methyltransferase 1-like [Source:ZFIN;Acc:ZDB-GENE-041014-189],20,34388425,34399442,1
ATG3,ENSG00000144848,autophagy related 3 [Source:HGNC Symbol;Acc:HGNC:20962],3,112532510,112562046,-1,ortholog_one2one,1,atg3,ENSDARG00000009350,autophagy related 3 [Source:NCBI gene;Acc:336632],6,7109954,7123210,-1
KCNK6,ENSG00000099337,potassium two pore domain channel subfamily K member 6 [Source:HGNC Symbol;Acc:HGNC:6281],19,38319845,38332076,1,ortholog_one2one,1,kcnk6,ENSDARG00000007383,"potassium channel, subfamily K, member 6 [Source:ZFIN;Acc:ZDB-GENE-050309-213]",18,46171104,46183462,-1
MEAK7,ENSG00000140950,"MTOR associated protein, eak-7 homolog [Source:HGNC Symbol;Acc:HGNC:29325]",16,84476355,84554033,-1,ortholog_one2one,1,meak7,ENSDARG00000062951,"MTOR associated protein, eak-7 homolog [Source:NCBI gene;Acc:561678]",18,13236255,13245775,1
GAS6,ENSG00000183087,growth arrest specific 6 [Source:HGNC Symbol;Acc:HGNC:4168],13,113820549,113864076,-1,ortholog_one2one,1,gas6,ENSDARG00000007804,growth arrest-specific 6 [Source:ZFIN;Acc:ZDB-GENE-030131-7773],1,312784,338445,-1
COX10,ENSG00000006695,cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10 [Source:HGNC Symbol;Acc:HGNC:2260],17,14069490,14231736,1,ortholog_one2one,1,cox10,ENSDARG00000034309,cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10 [Source:ZFIN;Acc:ZDB-GENE-041111-239],12,36891483,36960525,1
BDKRB2,ENSG00000168398,bradykinin receptor B2 [Source:HGNC Symbol;Acc:HGNC:1030],14,96204679,96244166,1,ortholog_one2one,1,BDKRB2,ENSDARG00000043664,si:dkey-63b1.1 [Source:ZFIN;Acc:ZDB-GENE-041210-292],20,10287061,10288156,-1
BIRC6,ENSG00000115760,baculoviral IAP repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:13516],2,32357023,32618878,1,ortholog_one2one,1,birc6,ENSDARG00000074166,baculoviral IAP repeat containing 6 [Source:ZFIN;Acc:ZDB-GENE-091202-7],17,22587356,22741729,1
GRIK4,ENSG00000149403,glutamate ionotropic receptor kainate type subunit 4 [Source:HGNC Symbol;Acc:HGNC:4582],11,120511746,120988906,1,ortholog_one2one,1,grik4,ENSDARG00000026753,"glutamate receptor, ionotropic, kainate 4 [Source:ZFIN;Acc:ZDB-GENE-070821-5]",15,22722682,23188894,1
MIEF1,ENSG00000100335,mitochondrial elongation factor 1 [Source:HGNC Symbol;Acc:HGNC:25979],22,39499432,39518132,1,ortholog_one2one,1,mief1,ENSDARG00000060991,mitochondrial elongation factor 1 [Source:NCBI gene;Acc:564985],3,25136153,25148047,-1
IFT46,ENSG00000118096,intraflagellar transport 46 [Source:HGNC Symbol;Acc:HGNC:26146],11,118544528,118572970,-1,ortholog_one2one,1,ift46,ENSDARG00000011240,intraflagellar transport 46 homolog (Chlamydomonas) [Source:NCBI gene;Acc:565922],10,29735900,29744921,-1
ATP8B4,ENSG00000104043,ATPase phospholipid transporting 8B4 (putative) [Source:HGNC Symbol;Acc:HGNC:13536],15,49858238,50182817,-1,ortholog_one2one,1,atp8b4,ENSDARG00000079453,ATPase phospholipid transporting 8B4 [Source:ZFIN;Acc:ZDB-GENE-121116-7],25,32404938,32464149,-1
NCOA5,ENSG00000124160,nuclear receptor coactivator 5 [Source:HGNC Symbol;Acc:HGNC:15909],20,46060991,46089962,-1,ortholog_one2one,1,ncoa5,ENSDARG00000016345,nuclear receptor coactivator 5 [Source:ZFIN;Acc:ZDB-GENE-040912-155],6,55428924,55437087,1
MRPL40,ENSG00000185608,mitochondrial ribosomal protein L40 [Source:HGNC Symbol;Acc:HGNC:14491],22,19432545,19436075,1,ortholog_one2one,1,mrpl40,ENSDARG00000043554,mitochondrial ribosomal protein L40 [Source:ZFIN;Acc:ZDB-GENE-040912-37],8,2530065,2535826,1
DHCR7,ENSG00000172893,7-dehydrocholesterol reductase [Source:HGNC Symbol;Acc:HGNC:2860],11,71428193,71452868,-1,ortholog_one2one,1,dhcr7,ENSDARG00000103226,7-dehydrocholesterol reductase [Source:NCBI gene;Acc:378446],2,28648888,28682476,-1
DOC2B,ENSG00000272636,double C2 domain beta [Source:HGNC Symbol;Acc:HGNC:2986],17,142789,181650,-1,ortholog_one2one,1,doc2b,ENSDARG00000088293,"double C2-like domains, beta [Source:ZFIN;Acc:ZDB-GENE-090615-1]",5,60919378,61329656,1
TBCC,ENSG00000124659,tubulin folding cofactor C [Source:HGNC Symbol;Acc:HGNC:11580],6,42744498,42746103,-1,ortholog_one2one,1,tbcc,ENSDARG00000022918,tubulin folding cofactor C [Source:ZFIN;Acc:ZDB-GENE-041008-103],12,34891529,34892823,1
VIPR2,ENSG00000106018,vasoactive intestinal peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:12695],7,159028175,159144867,-1,ortholog_one2one,1,vipr2,ENSDARG00000012353,vasoactive intestinal peptide receptor 2 [Source:ZFIN;Acc:ZDB-GENE-010406-4],24,27268001,27346951,1
KCTD8,ENSG00000183783,potassium channel tetramerization domain containing 8 [Source:HGNC Symbol;Acc:HGNC:22394],4,44173903,44448809,-1,ortholog_one2one,1,kctd8,ENSDARG00000067507,potassium channel tetramerization domain containing 8 [Source:ZFIN;Acc:ZDB-GENE-060117-3],14,5936996,6004780,1
BTK,ENSG00000010671,Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:1133],X,101349447,101390796,-1,ortholog_one2one,1,btk,ENSDARG00000004433,Bruton agammaglobulinemia tyrosine kinase [Source:ZFIN;Acc:ZDB-GENE-070531-1],14,38891722,38929885,-1
GYPC,ENSG00000136732,glycophorin C (Gerbich blood group) [Source:HGNC Symbol;Acc:HGNC:4704],2,126656133,126696667,1,ortholog_one2one,1,gypc,ENSDARG00000041546,glycophorin C (Gerbich blood group) [Source:ZFIN;Acc:ZDB-GENE-030131-7930],9,23665777,23718614,1
TNFAIP8L1,ENSG00000185361,TNF alpha induced protein 8 like 1 [Source:HGNC Symbol;Acc:HGNC:28279],19,4639516,4655568,1,ortholog_one2one,1,tnfaip8l1,ENSDARG00000086457,"tumor necrosis factor, alpha-induced protein 8-like 1 [Source:NCBI gene;Acc:393303]",22,5153461,5171829,-1
COL8A1,ENSG00000144810,collagen type VIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2215],3,99638475,99799226,1,ortholog_one2one,1,col8a1b,ENSDARG00000003533,"collagen, type VIII, alpha 1b [Source:ZFIN;Acc:ZDB-GENE-060503-140]",22,28647130,28668442,-1
PWP1,ENSG00000136045,"PWP1 homolog, endonuclein [Source:HGNC Symbol;Acc:HGNC:17015]",12,107685799,107713162,1,ortholog_one2one,1,pwp1,ENSDARG00000015921,"PWP1 homolog, endonuclein [Source:ZFIN;Acc:ZDB-GENE-040426-1049]",4,1825839,1839352,-1
MC3R,ENSG00000124089,melanocortin 3 receptor [Source:HGNC Symbol;Acc:HGNC:6931],20,56248732,56249815,1,ortholog_one2one,1,mc3r,ENSDARG00000021369,melanocortin 3 receptor [Source:ZFIN;Acc:ZDB-GENE-030502-3],8,28654289,28655338,-1
NTS,ENSG00000133636,neurotensin [Source:HGNC Symbol;Acc:HGNC:8038],12,85874295,85882992,1,ortholog_one2one,1,nts,ENSDARG00000057887,neurotensin [Source:ZFIN;Acc:ZDB-GENE-091204-433],18,16330025,16339902,1
NAA60,ENSG00000122390,"N-alpha-acetyltransferase 60, NatF catalytic subunit [Source:HGNC Symbol;Acc:HGNC:25875]",16,3443649,3486953,1,ortholog_one2one,1,nat15,ENSDARG00000061185,"N-acetyltransferase 15 (GCN5-related, putative) [Source:NCBI gene;Acc:570640]",3,27786601,27796351,1
STOML1,ENSG00000067221,stomatin like 1 [Source:HGNC Symbol;Acc:HGNC:14560],15,73978926,73994622,-1,ortholog_one2one,1,stoml1,ENSDARG00000062142,stomatin (EPB72)-like 1 [Source:ZFIN;Acc:ZDB-GENE-070209-241],25,22281441,22292901,1
TTPAL,ENSG00000124120,alpha tocopherol transfer protein like [Source:HGNC Symbol;Acc:HGNC:16114],20,44475874,44494603,1,ortholog_one2one,1,ttpal,ENSDARG00000070644,tocopherol (alpha) transfer protein-like [Source:ZFIN;Acc:ZDB-GENE-030131-296],23,25868637,25874877,1
SELENOK,ENSG00000113811,selenoprotein K [Source:HGNC Symbol;Acc:HGNC:30394],3,53884417,53891885,-1,ortholog_one2one,1,selenok,ENSDARG00000100823,selenoprotein K [Source:NCBI gene;Acc:791738],8,53537103,53542424,-1
YEATS4,ENSG00000127337,YEATS domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24859],12,69359710,69390870,1,ortholog_one2one,1,yeats4,ENSDARG00000045874,YEATS domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-040718-252],4,2059692,2062435,1
GCC1,ENSG00000179562,GRIP and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19095],7,127580628,127593611,-1,ortholog_one2one,1,gcc1,ENSDARG00000045541,GRIP and coiled-coil domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-040801-118],4,20063279,20069493,1
NUBP1,ENSG00000103274,nucleotide binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8041],16,10743786,10769351,1,ortholog_one2one,1,nubp1,ENSDARG00000055472,"nucleotide binding protein 1 (MinD homolog, E. coli) [Source:NCBI gene;Acc:503919]",3,26931710,26978793,-1
PSMB7,ENSG00000136930,proteasome 20S subunit beta 7 [Source:HGNC Symbol;Acc:HGNC:9544],9,124353465,124415444,-1,ortholog_one2one,1,psmb7,ENSDARG00000037962,proteasome 20S subunit beta 7 [Source:ZFIN;Acc:ZDB-GENE-001208-4],21,8341774,8352095,1
SKI,ENSG00000157933,SKI proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10896],1,2228319,2310213,1,ortholog_one2one,1,skia,ENSDARG00000042151,v-ski avian sarcoma viral oncogene homolog a [Source:ZFIN;Acc:ZDB-GENE-990715-9],8,17395929,17516448,-1
DFFB,ENSG00000169598,DNA fragmentation factor subunit beta [Source:HGNC Symbol;Acc:HGNC:2773],1,3857267,3885429,1,ortholog_one2one,1,dffb,ENSDARG00000009748,"DNA fragmentation factor, beta polypeptide (caspase-activated DNase) [Source:ZFIN;Acc:ZDB-GENE-030826-4]",8,22277198,22283112,1
CMC2,ENSG00000103121,C-X9-C motif containing 2 [Source:HGNC Symbol;Acc:HGNC:24447],16,80966448,81020270,-1,ortholog_one2one,1,cmc2,ENSDARG00000043635,C-x(9)-C motif containing 2 [Source:NCBI gene;Acc:368857],18,29885190,29898369,-1
ITGBL1,ENSG00000198542,integrin subunit beta like 1 [Source:HGNC Symbol;Acc:HGNC:6164],13,101452593,101720856,1,ortholog_one2one,1,itgbl1,ENSDARG00000040985,"integrin, beta-like 1 [Source:ZFIN;Acc:ZDB-GENE-050522-410]",9,31752628,31833565,1
CCDC90B,ENSG00000137500,coiled-coil domain containing 90B [Source:HGNC Symbol;Acc:HGNC:28108],11,83259081,83286390,-1,ortholog_one2one,1,ccdc90b,ENSDARG00000044626,coiled-coil domain containing 90B [Source:ZFIN;Acc:ZDB-GENE-040724-162],21,22888889,22892124,-1
MARCHF5,ENSG00000198060,membrane associated ring-CH-type finger 5 [Source:HGNC Symbol;Acc:HGNC:26025],10,92291167,92353964,1,ortholog_one2one,1,5-Mar,ENSDARG00000032552,membrane-associated ring finger (C3HC4) 5 [Source:ZFIN;Acc:ZDB-GENE-070424-47],13,42361599,42400647,-1
CNOT6L,ENSG00000138767,CCR4-NOT transcription complex subunit 6 like [Source:HGNC Symbol;Acc:HGNC:18042],4,77713387,77819615,-1,ortholog_one2one,1,cnot6l,ENSDARG00000054597,"CCR4-NOT transcription complex, subunit 6-like [Source:NCBI gene;Acc:553665]",5,38786481,38824466,-1
NUTF2,ENSG00000102898,nuclear transport factor 2 [Source:HGNC Symbol;Acc:HGNC:13722],16,67846923,67872567,1,ortholog_one2one,1,nutf2,ENSDARG00000056531,nuclear transport factor 2 [Source:ZFIN;Acc:ZDB-GENE-041010-77],18,21913685,21929451,-1
OST4,ENSG00000228474,"oligosaccharyltransferase complex subunit 4, non-catalytic [Source:HGNC Symbol;Acc:HGNC:32483]",2,27070472,27071654,-1,ortholog_one2one,1,ost4,ENSDARG00000096118,oligosaccharyltransferase complex subunit 4 (non-catalytic) [Source:ZFIN;Acc:ZDB-GENE-110307-1],4,736395,737520,1
UTP4,ENSG00000141076,UTP4 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:1983],16,69131291,69231130,1,ortholog_one2one,1,utp4,ENSDARG00000017675,UTP4 small subunit processome component [Source:ZFIN;Acc:ZDB-GENE-040426-2466],18,14619544,14633308,1
DMTN,ENSG00000158856,dematin actin binding protein [Source:HGNC Symbol;Acc:HGNC:3382],8,22048995,22082527,1,ortholog_one2one,1,dmtn,ENSDARG00000013110,dematin actin binding protein [Source:ZFIN;Acc:ZDB-GENE-030131-9438],10,20108557,20146544,1
