Gene.name.mouse,Gene.stable.mouse,Gene.description.mouse,Chromosome.scaffold.name.mouse,Gene.start..bp.mouse,Gene.end..bp.mouse,Strand.mouse,homology.type,orthology.confidence..0.low..1.high,Gene.name.zebrafish,Gene.stable.ID.zebrafish,Gene.description.zebrafish,Chromosome.scaffold.name.zebrafish,Gene.start..bp.zebrafish,Gene.end..bp.zebrafish,Strand.zebrafish
Chd2,ENSMUSG00000078671,chromodomain helicase DNA binding protein 2 [Source:MGI Symbol;Acc:MGI:2448567],7,73076386,73191578,-1,ortholog_one2one,1,chd2,ENSDARG00000060687,chromodomain helicase DNA binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-050419-256],18,24933473,24989580,-1
Gas6,ENSMUSG00000031451,growth arrest specific 6 [Source:MGI Symbol;Acc:MGI:95660],8,13515374,13544490,-1,ortholog_one2one,1,gas6,ENSDARG00000007804,growth arrest-specific 6 [Source:ZFIN;Acc:ZDB-GENE-030131-7773],1,312784,338445,-1
Otud7b,ENSMUSG00000038495,OTU domain containing 7B [Source:MGI Symbol;Acc:MGI:2654703],3,96011839,96068446,1,ortholog_one2one,1,otud7b,ENSDARG00000017220,OTU deubiquitinase 7B [Source:ZFIN;Acc:ZDB-GENE-060616-1],16,45930962,45982657,1
Copz2,ENSMUSG00000018672,"coatomer protein complex, subunit zeta 2 [Source:MGI Symbol;Acc:MGI:1929008]",11,96740696,96752029,1,ortholog_one2one,1,copz2,ENSDARG00000006786,"coatomer protein complex, subunit zeta 2 [Source:ZFIN;Acc:ZDB-GENE-000406-5]",3,24094581,24111412,1
Tmem120b,ENSMUSG00000054434,transmembrane protein 120B [Source:MGI Symbol;Acc:MGI:3603158],5,123206478,123255812,1,ortholog_one2one,1,tmem120b,ENSDARG00000042929,transmembrane protein 120B [Source:NCBI gene;Acc:798580],10,41939963,41959934,1
Tmem63c,ENSMUSG00000034145,transmembrane protein 63c [Source:MGI Symbol;Acc:MGI:2444386],12,87068114,87136817,1,ortholog_one2one,1,tmem63c,ENSDARG00000004158,transmembrane protein 63C [Source:ZFIN;Acc:ZDB-GENE-120928-2],17,44780166,44923661,1
Ttll1,ENSMUSG00000022442,tubulin tyrosine ligase-like 1 [Source:MGI Symbol;Acc:MGI:2443047],15,83367970,83395094,-1,ortholog_one2one,1,ttll1,ENSDARG00000090778,"tubulin tyrosine ligase-like family, member 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1326]",4,77919987,77932570,1
Trp63,ENSMUSG00000022510,transformation related protein 63 [Source:MGI Symbol;Acc:MGI:1330810],16,25502513,25710852,1,ortholog_one2one,1,tp63,ENSDARG00000044356,tumor protein p63 [Source:ZFIN;Acc:ZDB-GENE-030819-1],6,28795780,28914225,1
Wdhd1,ENSMUSG00000037572,WD repeat and HMG-box DNA binding protein 1 [Source:MGI Symbol;Acc:MGI:2443514],14,47478401,47514314,-1,ortholog_one2one,1,wdhd1,ENSDARG00000015998,WD repeat and HMG-box DNA binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1665],17,15148797,15189502,-1
Vwa2,ENSMUSG00000025082,von Willebrand factor A domain containing 2 [Source:MGI Symbol;Acc:MGI:2684334],19,56862681,56900510,1,ortholog_one2one,1,vwa2,ENSDARG00000075441,von Willebrand factor A domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-100302-1],12,30312308,30345444,-1
Kif3b,ENSMUSG00000027475,kinesin family member 3B [Source:MGI Symbol;Acc:MGI:107688],2,153133333,153175310,1,ortholog_one2one,1,kif3b,ENSDARG00000101120,kinesin family member 3B [Source:ZFIN;Acc:ZDB-GENE-050119-3],23,7710447,7736719,1
Entpd6,ENSMUSG00000033068,ectonucleoside triphosphate diphosphohydrolase 6 [Source:MGI Symbol;Acc:MGI:1202295],2,150590962,150613595,1,ortholog_one2one,1,entpd6,ENSDARG00000008757,ectonucleoside triphosphate diphosphohydrolase 6 [Source:ZFIN;Acc:ZDB-GENE-050417-412],17,21102301,21123575,1
E2f8,ENSMUSG00000046179,E2F transcription factor 8 [Source:MGI Symbol;Acc:MGI:1922038],7,48516177,48531344,-1,ortholog_one2one,1,e2f8,ENSDARG00000057323,E2F transcription factor 8 [Source:NCBI gene;Acc:565952],7,16576246,16598212,-1
Mrps11,ENSMUSG00000030611,mitochondrial ribosomal protein S11 [Source:MGI Symbol;Acc:MGI:1915244],7,78432867,78442737,1,ortholog_one2one,1,mrps11,ENSDARG00000075129,mitochondrial ribosomal protein S11 [Source:ZFIN;Acc:ZDB-GENE-040724-84],7,14512000,14535862,-1
Slc35e3,ENSMUSG00000060181,"solute carrier family 35, member E3 [Source:MGI Symbol;Acc:MGI:2448489]",10,117569584,117582270,-1,ortholog_one2one,1,slc35e3,ENSDARG00000045493,solute carrier family 35 member E3 [Source:NCBI gene;Acc:563675],4,23117557,23122395,1
Pde10a,ENSMUSG00000023868,phosphodiesterase 10A [Source:MGI Symbol;Acc:MGI:1345143],17,8744204,9205480,1,ortholog_one2one,1,pde10a,ENSDARG00000003449,phosphodiesterase 10A [Source:ZFIN;Acc:ZDB-GENE-040426-1115],13,4505079,4620715,1
Sdhaf4,ENSMUSG00000026154,succinate dehydrogenase complex assembly factor 4 [Source:MGI Symbol;Acc:MGI:1915252],1,24035020,24044737,-1,ortholog_one2one,1,sdhaf4,ENSDARG00000039390,succinate dehydrogenase complex assembly factor 4 [Source:ZFIN;Acc:ZDB-GENE-040724-116],13,28264834,28265919,-1
Corin,ENSMUSG00000005220,"corin, serine peptidase [Source:MGI Symbol;Acc:MGI:1349451]",5,72457368,72661816,-1,ortholog_one2one,1,corin,ENSDARG00000101281,"corin, serine peptidase [Source:ZFIN;Acc:ZDB-GENE-060224-3]",23,43950674,43989420,1
Dyrk3,ENSMUSG00000016526,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 3 [Source:MGI Symbol;Acc:MGI:1330300],1,131055192,131066077,-1,ortholog_one2one,1,dyrk3,ENSDARG00000070600,dual specificity tyrosine phosphorylation regulated kinase 3 [Source:ZFIN;Acc:ZDB-GENE-080219-31],11,21259356,21267486,-1
Ccne1,ENSMUSG00000002068,cyclin E1 [Source:MGI Symbol;Acc:MGI:88316],7,37797409,37806959,-1,ortholog_one2one,1,ccne1,ENSDARG00000098622,cyclin E1 [Source:NCBI gene;Acc:30188],7,46019780,46029879,1
Hoxb13,ENSMUSG00000049604,homeobox B13 [Source:MGI Symbol;Acc:MGI:107730],11,96085142,96088273,1,ortholog_one2one,1,hoxb13a,ENSDARG00000056015,homeobox B13a [Source:NCBI gene;Acc:559921],3,23654233,23655834,1
Pten,ENSMUSG00000013663,phosphatase and tensin homolog [Source:MGI Symbol;Acc:MGI:109583],19,32734897,32803560,1,ortholog_one2one,1,ptenb,ENSDARG00000056623,phosphatase and tensin homolog B [Source:ZFIN;Acc:ZDB-GENE-030616-47],12,17399852,17424174,-1
Rassf9,ENSMUSG00000044921,Ras association (RalGDS/AF-6) domain family (N-terminal) member 9 [Source:MGI Symbol;Acc:MGI:2384307],10,102348083,102385597,1,ortholog_one2one,1,rassf9,ENSDARG00000074721,Ras association domain family member 9 [Source:ZFIN;Acc:ZDB-GENE-091204-470],18,16314591,16320585,-1
Lrpap1,ENSMUSG00000029103,low density lipoprotein receptor-related protein associated protein 1 [Source:MGI Symbol;Acc:MGI:96829],5,35248845,35263110,-1,ortholog_one2one,1,lrpap1,ENSDARG00000033604,low density lipoprotein receptor-related protein associated protein 1 [Source:ZFIN;Acc:ZDB-GENE-030131-5871],1,41131481,41141446,1
Smyd2,ENSMUSG00000026603,SET and MYND domain containing 2 [Source:MGI Symbol;Acc:MGI:1915889],1,189612689,189654560,-1,ortholog_one2one,1,smyd2a,ENSDARG00000055151,SET and MYND domain containing 2a [Source:NCBI gene;Acc:541423],17,32745763,32779556,-1
Lias,ENSMUSG00000029199,lipoic acid synthetase [Source:MGI Symbol;Acc:MGI:1934604],5,65548840,65568036,1,ortholog_one2one,1,lias,ENSDARG00000022845,lipoic acid synthetase [Source:NCBI gene;Acc:393528],1,23274710,23283468,1
Pcnx4,ENSMUSG00000034501,pecanex homolog 4 [Source:MGI Symbol;Acc:MGI:1914958],12,72583157,72626893,1,ortholog_one2one,1,pcnx4,ENSDARG00000060785,pecanex 4 [Source:NCBI gene;Acc:563650],13,31520537,31535508,1
Mbtps2,ENSMUSG00000046873,"membrane-bound transcription factor peptidase, site 2 [Source:MGI Symbol;Acc:MGI:2444506]",X,156318367,156381711,-1,ortholog_one2one,1,mbtps2,ENSDARG00000057577,"membrane-bound transcription factor peptidase, site 2 [Source:ZFIN;Acc:ZDB-GENE-030131-6598]",24,25447911,25461267,-1
Mtmr12,ENSMUSG00000039458,myotubularin related protein 12 [Source:MGI Symbol;Acc:MGI:2443034],15,12205114,12274582,1,ortholog_one2one,1,mtmr12,ENSDARG00000059817,myotubularin related protein 12 [Source:NCBI gene;Acc:569130],5,41105602,41124241,-1
Kat6b,ENSMUSG00000021767,K(lysine) acetyltransferase 6B [Source:MGI Symbol;Acc:MGI:1858746],14,21531502,21722546,1,ortholog_one2one,1,kat6b,ENSDARG00000055429,K(lysine) acetyltransferase 6B [Source:ZFIN;Acc:ZDB-GENE-000607-52],13,24871050,24906307,-1
Cyp2u1,ENSMUSG00000027983,"cytochrome P450, family 2, subfamily u, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1918769]",3,131082090,131096876,-1,ortholog_one2one,1,cyp2u1,ENSDARG00000026548,"cytochrome P450, family 2, subfamily U, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-070730-1]",1,49923402,49932040,-1
Rab11a,ENSMUSG00000004771,"RAB11A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1858202]",9,64622581,64645040,-1,ortholog_one2one,1,rab11a,ENSDARG00000041450,"RAB11a, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-041114-53]",18,19131773,19139152,1
Kctd3,ENSMUSG00000026608,potassium channel tetramerisation domain containing 3 [Source:MGI Symbol;Acc:MGI:2444629],1,188703292,188740038,-1,ortholog_one2one,1,kctd3,ENSDARG00000060854,potassium channel tetramerization domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-060503-169],17,29345606,29370314,1
Mbnl3,ENSMUSG00000036109,muscleblind like splicing factor 3 [Source:MGI Symbol;Acc:MGI:2444912],X,50206146,50295409,-1,ortholog_one2one,1,mbnl3,ENSDARG00000016085,muscleblind-like splicing regulator 3 [Source:ZFIN;Acc:ZDB-GENE-081002-3],14,30986754,31080183,-1
Gfm2,ENSMUSG00000021666,"G elongation factor, mitochondrial 2 [Source:MGI Symbol;Acc:MGI:2444783]",13,97274445,97317703,1,ortholog_one2one,1,gfm2,ENSDARG00000005561,"G elongation factor, mitochondrial 2 [Source:NCBI gene;Acc:558184]",5,34578479,34600710,1
Zic1,ENSMUSG00000032368,zinc finger protein of the cerebellum 1 [Source:MGI Symbol;Acc:MGI:106683],9,91240111,91247863,-1,ortholog_one2one,1,zic1,ENSDARG00000015567,"zic family member 1 (odd-paired homolog, Drosophila) [Source:ZFIN;Acc:ZDB-GENE-000208-4]",24,4970580,4973765,-1
Rap2c,ENSMUSG00000050029,"RAP2C, member of RAS oncogene family [Source:MGI Symbol;Acc:MGI:1919315]",X,50092789,50106895,-1,ortholog_one2one,1,rap2c,ENSDARG00000015649,"RAP2C, member of RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-041024-1]",14,30975163,30983011,-1
Chaf1a,ENSMUSG00000002835,"chromatin assembly factor 1, subunit A (p150) [Source:MGI Symbol;Acc:MGI:1351331]",17,56347439,56379289,1,ortholog_one2one,1,chaf1a,ENSDARG00000062152,"chromatin assembly factor 1, subunit A (p150) [Source:NCBI gene;Acc:563212]",22,22276283,22301929,-1
Snapc5,ENSMUSG00000032398,"small nuclear RNA activating complex, polypeptide 5 [Source:MGI Symbol;Acc:MGI:1914282]",9,64086556,64090414,1,ortholog_one2one,1,snapc5,ENSDARG00000062476,"small nuclear RNA activating complex, polypeptide 5 [Source:ZFIN;Acc:ZDB-GENE-041111-50]",18,19487702,19491162,-1
Pdia4,ENSMUSG00000025823,protein disulfide isomerase associated 4 [Source:MGI Symbol;Acc:MGI:104864],6,47773075,47790364,-1,ortholog_one2one,1,pdia4,ENSDARG00000018491,"protein disulfide isomerase family A, member 4 [Source:ZFIN;Acc:ZDB-GENE-030131-5493]",24,17334678,17341458,1
Zbtb17,ENSMUSG00000006215,zinc finger and BTB domain containing 17 [Source:MGI Symbol;Acc:MGI:107410],4,141171965,141195241,1,ortholog_one2one,1,zbtb17,ENSDARG00000074548,zinc finger and BTB domain containing 17 [Source:ZFIN;Acc:ZDB-GENE-090313-240],23,24238452,24253200,-1
Bora,ENSMUSG00000022070,"bora, aurora kinase A activator [Source:MGI Symbol;Acc:MGI:1924994]",14,99283658,99311976,1,ortholog_one2one,1,bora,ENSDARG00000042688,bora aurora kinase A activator [Source:NCBI gene;Acc:555606],1,30723380,30735478,1
Ksr2,ENSMUSG00000061578,kinase suppressor of ras 2 [Source:MGI Symbol;Acc:MGI:3610315],5,117552065,117913068,1,ortholog_one2one,1,ksr2,ENSDARG00000094526,kinase suppressor of ras 2 [Source:ZFIN;Acc:ZDB-GENE-030131-8047],5,12272632,12525441,-1
Cfap52,ENSMUSG00000020904,cilia and flagella associated protein 52 [Source:MGI Symbol;Acc:MGI:1919110],11,67815632,67856477,-1,ortholog_one2one,1,cfap52,ENSDARG00000101679,cilia and flagella associated protein 52 [Source:ZFIN;Acc:ZDB-GENE-050522-296],6,19667619,19683406,-1
Mrpl37,ENSMUSG00000028622,mitochondrial ribosomal protein L37 [Source:MGI Symbol;Acc:MGI:1926268],4,106913071,106924065,-1,ortholog_one2one,1,mrpl37,ENSDARG00000062916,mitochondrial ribosomal protein L37 [Source:ZFIN;Acc:ZDB-GENE-050309-20],2,10914023,10931770,1
Mllt3,ENSMUSG00000028496,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 3 [Source:MGI Symbol;Acc:MGI:1917372]",4,87688162,87951601,-1,ortholog_one2one,1,mllt3,ENSDARG00000006754,MLLT3 super elongation complex subunit [Source:ZFIN;Acc:ZDB-GENE-050417-356],7,18779555,18881358,-1
Las1l,ENSMUSG00000057421,LAS1-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1923380],X,94978941,95000568,-1,ortholog_one2one,1,las1l,ENSDARG00000062457,LAS1 like ribosome biogenesis factor [Source:ZFIN;Acc:ZDB-GENE-030131-3625],5,22115250,22130937,-1
Tceanc2,ENSMUSG00000028619,transcription elongation factor A (SII) N-terminal and central domain containing 2 [Source:MGI Symbol;Acc:MGI:1913776],4,106991352,107036313,-1,ortholog_one2one,1,tceanc2,ENSDARG00000062919,transcription elongation factor A (SII) N-terminal and central domain containing 2 [Source:NCBI gene;Acc:567698],2,10878406,10880549,1
Cnr1,ENSMUSG00000044288,cannabinoid receptor 1 (brain) [Source:MGI Symbol;Acc:MGI:104615],4,33924593,33948831,1,ortholog_one2one,1,cnr1,ENSDARG00000009020,cannabinoid receptor 1 [Source:ZFIN;Acc:ZDB-GENE-040312-3],20,902412,915234,-1
Dtymk,ENSMUSG00000026281,deoxythymidylate kinase [Source:MGI Symbol;Acc:MGI:108396],1,93720298,93729656,-1,ortholog_one2one,1,dtymk,ENSDARG00000052103,deoxythymidylate kinase (thymidylate kinase) [Source:ZFIN;Acc:ZDB-GENE-990603-11],6,27104962,27108844,-1
Slc5a1,ENSMUSG00000011034,"solute carrier family 5 (sodium/glucose cotransporter), member 1 [Source:MGI Symbol;Acc:MGI:107678]",5,33261563,33320214,1,ortholog_one2one,1,slc5a1,ENSDARG00000013871,solute carrier family 5 member 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1524],10,17135631,17159761,-1
Prkra,ENSMUSG00000002731,"protein kinase, interferon inducible double stranded RNA dependent activator [Source:MGI Symbol;Acc:MGI:1344375]",2,76460242,76478359,-1,ortholog_one2one,1,prkra,ENSDARG00000076718,"protein kinase, interferon-inducible double stranded RNA dependent activator [Source:NCBI gene;Acc:557370]",9,1365747,1371519,1
Krr1,ENSMUSG00000063334,"KRR1, small subunit (SSU) processome component, homolog (yeast) [Source:MGI Symbol;Acc:MGI:1289274]",10,111808569,111824337,1,ortholog_one2one,1,krr1,ENSDARG00000011246,KRR1 small subunit processome component homolog [Source:ZFIN;Acc:ZDB-GENE-060623-10],4,2258935,2265271,-1
Gfm1,ENSMUSG00000027774,"G elongation factor, mitochondrial 1 [Source:MGI Symbol;Acc:MGI:107339]",3,67337429,67383862,1,ortholog_one2one,1,gfm1,ENSDARG00000063624,"G elongation factor, mitochondrial 1 [Source:NCBI gene;Acc:561840]",15,1167119,1195012,1
Casp7,ENSMUSG00000025076,caspase 7 [Source:MGI Symbol;Acc:MGI:109383],19,56385561,56430776,1,ortholog_one2one,1,casp7,ENSDARG00000091836,"caspase 7, apoptosis-related cysteine peptidase [Source:ZFIN;Acc:ZDB-GENE-050522-506]",12,30569621,30583668,-1
Psmb8,ENSMUSG00000024338,"proteasome (prosome, macropain) subunit, beta type 8 (large multifunctional peptidase 7) [Source:MGI Symbol;Acc:MGI:1346527]",17,34416695,34420428,1,ortholog_one2one,1,psmb8a,ENSDARG00000001303,proteasome 20S subunit beta 8A [Source:ZFIN;Acc:ZDB-GENE-990415-141],19,7105838,7144548,-1
Vdac2,ENSMUSG00000021771,voltage-dependent anion channel 2 [Source:MGI Symbol;Acc:MGI:106915],14,21875306,21895947,1,ortholog_one2one,1,vdac2,ENSDARG00000013623,voltage-dependent anion channel 2 [Source:ZFIN;Acc:ZDB-GENE-030131-845],13,17714296,17729474,-1
Tgs1,ENSMUSG00000028233,trimethylguanosine synthase 1 [Source:MGI Symbol;Acc:MGI:2151797],4,3574875,3616619,1,ortholog_one2one,1,lyn,ENSDARG00000107511,"LYN proto-oncogene, Src family tyrosine kinase [Source:ZFIN;Acc:ZDB-GENE-040912-7]",2,27611956,27651674,-1
Aldh1l2,ENSMUSG00000020256,"aldehyde dehydrogenase 1 family, member L2 [Source:MGI Symbol;Acc:MGI:2444680]",10,83323314,83370004,-1,ortholog_one2one,1,aldh1l2,ENSDARG00000070230,"aldehyde dehydrogenase 1 family, member L2 [Source:ZFIN;Acc:ZDB-GENE-100426-6]",4,9028819,9048975,1
Irak1bp1,ENSMUSG00000032251,interleukin-1 receptor-associated kinase 1 binding protein 1 [Source:MGI Symbol;Acc:MGI:1929475],9,82711593,82729740,1,ortholog_one2one,1,irak1bp1,ENSDARG00000036903,interleukin-1 receptor-associated kinase 1 binding protein 1 [Source:NCBI gene;Acc:553809],23,31245395,31248952,1
Paxip1,ENSMUSG00000002221,PAX interacting (with transcription-activation domain) protein 1 [Source:MGI Symbol;Acc:MGI:1890430],5,27945078,27996689,-1,ortholog_one2one,1,paxip1,ENSDARG00000005606,PAX interacting (with transcription-activation domain) protein 1 [Source:NCBI gene;Acc:449658],2,29902294,29923630,-1
Grik4,ENSMUSG00000032017,"glutamate receptor, ionotropic, kainate 4 [Source:MGI Symbol;Acc:MGI:95817]",9,42429431,42855789,-1,ortholog_one2one,1,grik4,ENSDARG00000026753,"glutamate receptor, ionotropic, kainate 4 [Source:ZFIN;Acc:ZDB-GENE-070821-5]",15,22722682,23188894,1
Nrg1,ENSMUSG00000062991,neuregulin 1 [Source:MGI Symbol;Acc:MGI:96083],8,32304579,33374825,-1,ortholog_one2one,1,nrg1,ENSDARG00000104314,neuregulin 1 [Source:ZFIN;Acc:ZDB-GENE-050302-113],10,7284121,7472359,-1
Hao1,ENSMUSG00000027261,"hydroxyacid oxidase 1, liver [Source:MGI Symbol;Acc:MGI:96011]",2,134339281,134396288,-1,ortholog_one2one,1,hao1,ENSDARG00000024160,hydroxyacid oxidase (glycolate oxidase) 1 [Source:ZFIN;Acc:ZDB-GENE-060519-2],17,4030493,4063581,1
Rxfp3,ENSMUSG00000060735,relaxin family peptide receptor 3 [Source:MGI Symbol;Acc:MGI:2441827],15,11033803,11038077,-1,ortholog_one2one,1,rxfp3,ENSDARG00000057410,relaxin family peptide receptor 3 [Source:ZFIN;Acc:ZDB-GENE-080723-67],21,19487707,19489087,-1
Atp6ap2,ENSMUSG00000031007,"ATPase, H+ transporting, lysosomal accessory protein 2 [Source:MGI Symbol;Acc:MGI:1917745]",X,12454040,12483288,1,ortholog_one2one,1,atp6ap2,ENSDARG00000008735,ATPase H+ transporting accessory protein 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1960],22,11123487,11137268,-1
Noto,ENSMUSG00000068302,notochord homeobox [Source:MGI Symbol;Acc:MGI:3053002],6,85400868,85405859,1,ortholog_one2one,1,noto,ENSDARG00000021201,notochord homeobox [Source:ZFIN;Acc:ZDB-GENE-990415-75],13,14976108,14978104,1
Vps45,ENSMUSG00000015747,vacuolar protein sorting 45 [Source:MGI Symbol;Acc:MGI:891965],3,95907144,95965778,-1,ortholog_one2one,1,vps45,ENSDARG00000061180,vacuolar protein sorting 45 homolog [Source:ZFIN;Acc:ZDB-GENE-060503-526],19,42397287,42416696,-1
Rab35,ENSMUSG00000029518,"RAB35, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1924657]",5,115769967,115785795,1,ortholog_one2one,1,rab35b,ENSDARG00000058425,"RAB35, member RAS oncogene family b [Source:ZFIN;Acc:ZDB-GENE-040801-62]",8,3649036,3674915,1
Syngr2,ENSMUSG00000048277,synaptogyrin 2 [Source:MGI Symbol;Acc:MGI:1328324],11,117700494,117705109,1,ortholog_one2one,1,syngr2b,ENSDARG00000104470,synaptogyrin 2b [Source:ZFIN;Acc:ZDB-GENE-070424-19],11,45159353,45171208,-1
Suclg2,ENSMUSG00000061838,"succinate-Coenzyme A ligase, GDP-forming, beta subunit [Source:MGI Symbol;Acc:MGI:1306824]",6,95449990,95695781,-1,ortholog_one2one,1,suclg2,ENSDARG00000044914,"succinate-CoA ligase, GDP-forming, beta subunit [Source:ZFIN;Acc:ZDB-GENE-030114-3]",11,16738179,16975190,-1
Edn1,ENSMUSG00000021367,endothelin 1 [Source:MGI Symbol;Acc:MGI:95283],13,42454952,42461466,1,ortholog_one2one,1,edn1,ENSDARG00000036912,endothelin 1 [Source:ZFIN;Acc:ZDB-GENE-000920-1],19,3376430,3381422,-1
Pdzrn4,ENSMUSG00000036218,PDZ domain containing RING finger 4 [Source:MGI Symbol;Acc:MGI:3056996],15,92294762,92669700,1,ortholog_one2one,1,pdzrn4,ENSDARG00000045687,PDZ domain containing ring finger 4 [Source:ZFIN;Acc:ZDB-GENE-041210-237],4,13810811,13861445,1
Ttll7,ENSMUSG00000036745,"tubulin tyrosine ligase-like family, member 7 [Source:MGI Symbol;Acc:MGI:1918142]",3,146558122,146689764,1,ortholog_one2one,1,ttll7,ENSDARG00000062973,"tubulin tyrosine ligase-like family, member 7 [Source:ZFIN;Acc:ZDB-GENE-070112-2112]",11,7981243,8126263,-1
Psmb9,ENSMUSG00000096727,"proteasome (prosome, macropain) subunit, beta type 9 (large multifunctional peptidase 2) [Source:MGI Symbol;Acc:MGI:1346526]",17,34400961,34406738,-1,ortholog_one2one,1,psmb9a,ENSDARG00000000656,proteasome 20S subunit beta 9a [Source:ZFIN;Acc:ZDB-GENE-990415-140],19,7120380,7122373,1
Git1,ENSMUSG00000011877,GIT ArfGAP 1 [Source:MGI Symbol;Acc:MGI:1927140],11,77384388,77398612,1,ortholog_one2one,1,git1,ENSDARG00000039489,G protein-coupled receptor kinase interacting ArfGAP 1 [Source:ZFIN;Acc:ZDB-GENE-100408-5],15,28431621,28480576,-1
Cfap300,ENSMUSG00000053070,cilia and flagella associated protein 300 [Source:MGI Symbol;Acc:MGI:3045346],9,8021673,8042824,-1,ortholog_one2one,1,cfap300,ENSDARG00000000349,cilia and flagella associated protein 300 [Source:ZFIN;Acc:ZDB-GENE-040724-203],21,22828500,22832715,1
Ddx23,ENSMUSG00000003360,DEAD box helicase 23 [Source:MGI Symbol;Acc:MGI:1921601],15,98543015,98560775,-1,ortholog_one2one,1,ddx23,ENSDARG00000021945,DEAD (Asp-Glu-Ala-Asp) box polypeptide 23 [Source:ZFIN;Acc:ZDB-GENE-030131-6215],23,14193547,14216506,-1
Tmem170b,ENSMUSG00000087370,transmembrane protein 170B [Source:MGI Symbol;Acc:MGI:3647046],13,41759383,41794831,1,ortholog_one2one,1,tmem170b,ENSDARG00000071205,transmembrane protein 170B [Source:ZFIN;Acc:ZDB-GENE-070705-331],19,3539601,3574060,-1
Harbi1,ENSMUSG00000027243,harbinger transposase derived 1 [Source:MGI Symbol;Acc:MGI:2443194],2,91541197,91551890,1,ortholog_one2one,1,harbi1,ENSDARG00000036038,harbinger transposase derived 1 [Source:NCBI gene;Acc:445279],7,38808027,38810706,1
Mapk1,ENSMUSG00000063358,mitogen-activated protein kinase 1 [Source:MGI Symbol;Acc:MGI:1346858],16,16801246,16865317,1,ortholog_one2one,1,mapk1,ENSDARG00000027552,mitogen-activated protein kinase 1 [Source:ZFIN;Acc:ZDB-GENE-030722-2],5,13104851,13167120,-1
Slc38a11,ENSMUSG00000061171,"solute carrier family 38, member 11 [Source:MGI Symbol;Acc:MGI:2443383]",2,65146774,65194378,-1,ortholog_one2one,1,slc38a11,ENSDARG00000040257,solute carrier family 38 member 11 [Source:NCBI gene;Acc:550337],9,50000504,50032969,1
Ccdc186,ENSMUSG00000035173,coiled-coil domain containing 186 [Source:MGI Symbol;Acc:MGI:2445022],19,56775913,56810622,-1,ortholog_one2one,1,ccdc186,ENSDARG00000061020,si:ch211-225b10.4 [Source:ZFIN;Acc:ZDB-GENE-100318-3],12,30367079,30422456,1
Taf2,ENSMUSG00000037343,TATA-box binding protein associated factor 2 [Source:MGI Symbol;Acc:MGI:2443028],15,54878527,54935548,-1,ortholog_one2one,1,taf2,ENSDARG00000102307,"TAF2 RNA polymerase II, TATA box binding protein (TBP)-associated factor [Source:NCBI gene;Acc:324486]",16,9580699,9606284,1
